,arrival,date,departure,line,route
965862f4-7b9b-11e9-b462-7831c1d08f6a,16:47:06,2019-01-01,16:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9658afbe-7b9b-11e9-8305-7831c1d08f6a,17:08:00,2019-01-01,16:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9658b95a-7b9b-11e9-9a03-7831c1d08f6a,17:08:00,2019-01-01,16:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
9658c35a-7b9b-11e9-980d-7831c1d08f6a,16:48:00,2019-01-01,16:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
965a87c6-7b9b-11e9-968b-7831c1d08f6a,16:53:06,2019-01-01,16:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
965acfec-7b9b-11e9-88cb-7831c1d08f6a,16:54:00,2019-01-01,16:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
965c2e34-7b9b-11e9-803b-7831c1d08f6a,17:18:00,2019-01-01,16:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
965c36f4-7b9b-11e9-9cfa-7831c1d08f6a,17:18:00,2019-01-01,16:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
965cb14a-7b9b-11e9-b37b-7831c1d08f6a,16:59:06,2019-01-01,16:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
965d1748-7b9b-11e9-a1b9-7831c1d08f6a,17:00:00,2019-01-01,16:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
965f5974-7b9b-11e9-a485-7831c1d08f6a,17:05:06,2019-01-01,16:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
965fa062-7b9b-11e9-b727-7831c1d08f6a,17:06:00,2019-01-01,16:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
966058fe-7b9b-11e9-8a74-7831c1d08f6a,17:28:00,2019-01-01,16:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9660688a-7b9b-11e9-8574-7831c1d08f6a,17:28:00,2019-01-01,16:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
9663b27e-7b9b-11e9-aa2e-7831c1d08f6a,17:11:06,2019-01-01,16:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9663e190-7b9b-11e9-8670-7831c1d08f6a,17:12:00,2019-01-01,16:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
9665ea62-7b9b-11e9-98d2-7831c1d08f6a,17:17:06,2019-01-01,16:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96661b54-7b9b-11e9-a3c3-7831c1d08f6a,17:38:00,2019-01-01,17:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9666254a-7b9b-11e9-9f1f-7831c1d08f6a,17:38:00,2019-01-01,17:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
9666301c-7b9b-11e9-9039-7831c1d08f6a,17:18:00,2019-01-01,17:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96680ce8-7b9b-11e9-8a9c-7831c1d08f6a,17:23:06,2019-01-01,17:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
966847a8-7b9b-11e9-8ad5-7831c1d08f6a,17:24:00,2019-01-01,17:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96698988-7b9b-11e9-8637-7831c1d08f6a,17:48:00,2019-01-01,17:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
966992fa-7b9b-11e9-b88f-7831c1d08f6a,17:48:00,2019-01-01,17:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
966a1ff6-7b9b-11e9-8411-7831c1d08f6a,17:29:06,2019-01-01,17:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
966a6646-7b9b-11e9-99a5-7831c1d08f6a,17:30:00,2019-01-01,17:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
966c07a8-7b9b-11e9-9ca9-7831c1d08f6a,17:35:06,2019-01-01,17:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
966c45c6-7b9b-11e9-b88f-7831c1d08f6a,17:36:00,2019-01-01,17:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
966ce966-7b9b-11e9-a210-7831c1d08f6a,17:58:00,2019-01-01,17:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
966cf352-7b9b-11e9-9312-7831c1d08f6a,17:58:00,2019-01-01,17:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
966e2470-7b9b-11e9-bc56-7831c1d08f6a,17:41:06,2019-01-01,17:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
966e6c34-7b9b-11e9-bf3e-7831c1d08f6a,17:42:00,2019-01-01,17:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
966fdfd8-7b9b-11e9-aa39-7831c1d08f6a,17:47:06,2019-01-01,17:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96702286-7b9b-11e9-9cc9-7831c1d08f6a,18:08:00,2019-01-01,17:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
967039fe-7b9b-11e9-8362-7831c1d08f6a,18:08:00,2019-01-01,17:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
967045d4-7b9b-11e9-aab3-7831c1d08f6a,17:48:00,2019-01-01,17:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96720248-7b9b-11e9-a5e0-7831c1d08f6a,17:53:06,2019-01-01,17:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9672424c-7b9b-11e9-912e-7831c1d08f6a,17:54:00,2019-01-01,17:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
9673c65a-7b9b-11e9-94bb-7831c1d08f6a,18:18:00,2019-01-01,17:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9673d9e2-7b9b-11e9-8a31-7831c1d08f6a,18:18:00,2019-01-01,17:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
967448be-7b9b-11e9-954d-7831c1d08f6a,17:59:06,2019-01-01,17:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96746ef4-7b9b-11e9-8a43-7831c1d08f6a,18:00:00,2019-01-01,17:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
9676a2f8-7b9b-11e9-9c86-7831c1d08f6a,18:05:06,2019-01-01,17:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9676ce86-7b9b-11e9-8a57-7831c1d08f6a,18:06:00,2019-01-01,17:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96778466-7b9b-11e9-91f2-7831c1d08f6a,18:28:00,2019-01-01,17:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9677910c-7b9b-11e9-9b92-7831c1d08f6a,18:28:00,2019-01-01,17:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
967944cc-7b9b-11e9-85bc-7831c1d08f6a,18:11:06,2019-01-01,17:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96797318-7b9b-11e9-9fdb-7831c1d08f6a,18:12:00,2019-01-01,17:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
967b2b02-7b9b-11e9-ad9e-7831c1d08f6a,18:17:06,2019-01-01,17:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
967b71b6-7b9b-11e9-98de-7831c1d08f6a,18:38:00,2019-01-01,18:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
967b7ae4-7b9b-11e9-ad51-7831c1d08f6a,18:38:00,2019-01-01,18:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
967b8494-7b9b-11e9-a279-7831c1d08f6a,18:18:00,2019-01-01,18:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
967cfbda-7b9b-11e9-aeed-7831c1d08f6a,18:23:06,2019-01-01,18:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
967d33d4-7b9b-11e9-b542-7831c1d08f6a,18:24:00,2019-01-01,18:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
967e75a8-7b9b-11e9-bd2b-7831c1d08f6a,18:48:00,2019-01-01,18:10:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
967e8036-7b9b-11e9-86b6-7831c1d08f6a,18:48:00,2019-01-01,18:10:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
967ef476-7b9b-11e9-98b7-7831c1d08f6a,18:29:06,2019-01-01,18:11:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
967f3974-7b9b-11e9-be2b-7831c1d08f6a,18:30:00,2019-01-01,18:12:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96812658-7b9b-11e9-be1b-7831c1d08f6a,18:35:06,2019-01-01,18:17:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
968192b4-7b9b-11e9-aca5-7831c1d08f6a,18:36:00,2019-01-01,18:18:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96822c40-7b9b-11e9-859d-7831c1d08f6a,18:58:00,2019-01-01,18:20:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
968237b4-7b9b-11e9-9592-7831c1d08f6a,18:58:00,2019-01-01,18:20:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96837ed8-7b9b-11e9-aa5a-7831c1d08f6a,18:41:06,2019-01-01,18:23:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
9683aa66-7b9b-11e9-af17-7831c1d08f6a,18:42:00,2019-01-01,18:24:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
968546b4-7b9b-11e9-b629-7831c1d08f6a,18:47:06,2019-01-01,18:29:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96858a66-7b9b-11e9-a439-7831c1d08f6a,19:08:00,2019-01-01,18:30:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9685936c-7b9b-11e9-8c97-7831c1d08f6a,19:08:00,2019-01-01,18:30:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96859d12-7b9b-11e9-a976-7831c1d08f6a,18:48:00,2019-01-01,18:30:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96872062-7b9b-11e9-8b3e-7831c1d08f6a,18:53:06,2019-01-01,18:35:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
96877f24-7b9b-11e9-ac7c-7831c1d08f6a,18:54:00,2019-01-01,18:36:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
9688b006-7b9b-11e9-9287-7831c1d08f6a,19:18:00,2019-01-01,18:40:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
9688ba68-7b9b-11e9-a49b-7831c1d08f6a,19:18:00,2019-01-01,18:40:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
96891d5c-7b9b-11e9-b915-7831c1d08f6a,18:59:06,2019-01-01,18:41:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
968955ec-7b9b-11e9-aa27-7831c1d08f6a,19:00:00,2019-01-01,18:42:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
968aef58-7b9b-11e9-8dcd-7831c1d08f6a,19:05:06,2019-01-01,18:47:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
968b2e8a-7b9b-11e9-85cb-7831c1d08f6a,19:06:00,2019-01-01,18:48:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
968b9dac-7b9b-11e9-998c-7831c1d08f6a,19:28:00,2019-01-01,18:50:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
968ba718-7b9b-11e9-a232-7831c1d08f6a,19:28:00,2019-01-01,18:50:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
968cf3e6-7b9b-11e9-a1e3-7831c1d08f6a,19:11:06,2019-01-01,18:53:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
968d30f4-7b9b-11e9-a57d-7831c1d08f6a,19:12:00,2019-01-01,18:54:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
968f3570-7b9b-11e9-80ed-7831c1d08f6a,19:17:06,2019-01-01,18:59:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
968f7bfa-7b9b-11e9-bfa9-7831c1d08f6a,19:38:00,2019-01-01,19:00:00,tram24,"['CentraalStation', 'Dam', 'Rokin', 'Muntplein', 'Vijzelgracht', 'MarieHeinekenplein', 'DePijp', 'RoelofHartplein', 'GerritvdVeenstraat', 'Beethovenstraat', 'Minervaplein', 'Olympiaplein', 'Olympiaweg', 'OlympischStadion', 'IJsbaanpad', 'Amstelveenseweg', 'VUMedischCentrum', 'DeBoelelaanVU']"
968f857a-7b9b-11e9-a1ed-7831c1d08f6a,19:38:00,2019-01-01,19:00:00,tram24,"['DeBoelelaanVU', 'VUMedischCentrum', 'Amstelveenseweg', 'IJsbaanpad', 'OlympischStadion', 'Olympiaweg', 'Olympiaplein', 'Minervaplein', 'Beethovenstraat', 'GerritvdVeenstraat', 'RoelofHartplein', 'DePijp', 'MarieHeinekenplein', 'Vijzelgracht', 'Muntplein', 'Rokin', 'Dam', 'CentraalStation']"
968f8f52-7b9b-11e9-8167-7831c1d08f6a,19:18:00,2019-01-01,19:00:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
96923310-7b9b-11e9-af3e-7831c1d08f6a,19:23:06,2019-01-01,19:05:06,metro52,"['Zuid', 'Europaplein', 'DePijp', 'Vijzelgracht', 'Rokin', 'CentraalStation', 'Noorderpark', 'Noord']"
969299a4-7b9b-11e9-ad77-7831c1d08f6a,19:24:00,2019-01-01,19:06:00,metro52,"['Noord', 'Noorderpark', 'CentraalStation', 'Rokin', 'Vijzelgracht', 'DePijp', 'Europaplein', 'Zuid']"
