,LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,ROT,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,vessel_type,terminal_type,name,length,width,ID,draught_empty,draught_full,height_empty,height_full,v,installed_power,terminal
1206,51.90811,4.414341,0.0,0.0,153.0,4.0,NLRTM,LR,126.0,0.0,MAGPIE S,7,301531,20.0,100.0,10.0,9572.0,9,nan,nan,nan,General Cargo,Cargo,MAGPIE S,126.0,20.0,301531,5,5,5,5,5.1,1000,Other
1207,51.88443,4.415965,0.0,263.0,108.0,4.0,ROTTERDAM,CY,137.0,0.0,SIGYN W,7,5623405,21.0,117.0,8.0,12000.0,9,nan,nan,nan,General Cargo,Cargo,SIGYN W,137.0,21.0,5623405,5,5,5,5,5.1,1000,Other
1208,51.89842,4.429578,0.0,0.0,0.0,1392.0,,NL,15.0,,RVE 3,3,1355327,3.0,6.0,2.0,,-999,nan,nan,nan,,,RVE 3,15.0,3.0,1355327,5,5,5,5,5.1,1000,Other
1209,51.93821,4.415555,0.0,0.0,0.0,1235.0,CLASS B,NL,18.0,,ZONDERZEIL,9,3836194,5.0,10.0,4.0,,-999,nan,nan,nan,,,ZONDERZEIL,18.0,5.0,3836194,5,5,5,5,5.1,1000,Other
1210,51.89571,4.386305,81.0,107.0,107.0,2.0,ROTTERDAM,NL,42.0,,INVOTIS VII,3,247826,9.0,37.0,6.0,,-999,nan,nan,nan,,,INVOTIS VII,42.0,9.0,247826,5,5,5,5,5.1,1000,Other
1211,51.87875,4.295619,0.0,329.0,73.0,4.0,USLCH>NLRTM,MT,99.0,0.0,TANAB,8,5274566,17.0,80.0,9.0,6122.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,TANAB,99.0,17.0,5274566,5,5,5,5,5.1,1000,Other
1212,51.88295,4.447427,0.0,289.0,331.0,3.0,NLRTM,MT,115.0,0.0,BLUE TERN,3,198668,49.0,56.0,32.0,10723.0,201,nan,nan,nan,,,BLUE TERN,115.0,49.0,198668,5,5,5,5,5.1,1000,Other
1213,51.87979,4.268985,,,,1.0,,NL,86.0,,LEONORE,8,239113,9.0,83.0,5.0,,25,nan,nan,nan,,,LEONORE,86.0,9.0,239113,5,5,5,5,5.1,1000,Other
1214,51.89011,4.454906,1.0,,,1180.0,,NL,7.0,,SIMONBV,4,5981549,2.0,3.0,2.0,,24,nan,nan,nan,,,SIMONBV,7.0,2.0,5981549,5,5,5,5,5.1,1000,Other
1215,51.88621,4.280753,0.0,,,4.0,ROTTERDAM,NL,50.0,,EPSHIP I,3,4145108,16.0,45.0,8.0,,131,nan,nan,nan,,,EPSHIP I,50.0,16.0,4145108,5,5,5,5,5.1,1000,Other
1216,51.88324,4.284023,0.0,0.0,0.0,3.0,ZWIJNDRECHT,NL,85.0,,PENDRECHT,8,251738,9.0,73.0,6.0,,25,nan,nan,nan,,,PENDRECHT,85.0,9.0,251738,5,5,5,5,5.1,1000,Other
1217,51.9038,4.382867,0.0,,26.0,2.0,IJMUIDEN,NL,96.0,0.0,VOLVOX OLYMPIA,3,220266,19.0,11.0,12.0,6355.0,73,nan,nan,nan,Hopper Dredger,,VOLVOX OLYMPIA,96.0,19.0,220266,5,5,5,5,5.1,1000,Other
1218,51.89157,4.451467,0.0,0.0,285.0,3.0,ROTTERDAM,MT,161.0,0.0,LAGERTHA,8,716152,22.0,111.0,18.0,19999.0,88,nan,nan,nan,Oil/Chemical Tanker,Liquid,LAGERTHA,161.0,22.0,716152,5,5,5,5,5.1,1000,Other
1219,51.90917,4.413927,0.0,,,1.0,ROTTERDAM,NL,68.0,,EENDRACHT,7,248736,7.0,60.0,4.0,,61,nan,nan,nan,,,EENDRACHT,68.0,7.0,248736,5,5,5,5,5.1,1000,Other
1220,51.88054,4.30908,0.0,,,1.0,HERENWAARDEN,NL,40.0,,ZWARTE ZEE,7,252084,9.0,40.0,4.0,,61,nan,nan,nan,,,ZWARTE ZEE,40.0,9.0,252084,5,5,5,5,5.1,1000,Other
1221,51.89727,4.529913,0.0,325.0,325.0,4.0,,NL,50.0,,SALLAND,6,251732,6.0,42.0,3.0,,24,nan,nan,nan,,,SALLAND,50.0,6.0,251732,5,5,5,5,5.1,1000,Other
1222,51.89191,4.367628,0.0,319.0,319.0,743.0,,NL,10.0,,RVE 36,3,252714,3.0,3.0,1.0,,-999,nan,nan,nan,,,RVE 36,10.0,3.0,252714,5,5,5,5,5.1,1000,Other
1223,51.90803,4.47856,0.0,,,4.0,,NL,40.0,,JANUS,3,243411,6.0,32.0,6.0,,131,nan,nan,nan,,,JANUS,40.0,6.0,243411,5,5,5,5,5.1,1000,Other
1224,51.88862,4.276715,0.0,,,4.0,ROTTERDAM,NL,45.0,,EPSHIP IV,3,4145048,24.0,15.0,12.0,,131,nan,nan,nan,,,EPSHIP IV,45.0,24.0,4145048,5,5,5,5,5.1,1000,Other
1225,51.92156,4.252913,0.0,,,8.0,MAASSLUIS,NL,30.0,,FURIE,9,3351628,6.0,110.0,5.0,,67,nan,nan,nan,,,FURIE,30.0,6.0,3351628,5,5,5,5,5.1,1000,Other
1226,51.99067,4.371997,0.0,0.0,0.0,2.0,,NL,40.0,,PRINSENSTAD,7,250881,6.0,32.0,3.0,,61,nan,nan,nan,,,PRINSENSTAD,40.0,6.0,250881,5,5,5,5,5.1,1000,Other
1227,51.91033,4.403488,0.0,,,975.0,CLASS B,NL,9.0,,ANNED,9,5986577,4.0,9.0,2.0,,-999,nan,nan,nan,,,ANNED,9.0,4.0,5986577,5,5,5,5,5.1,1000,Other
1228,51.84243,4.423382,0.0,,,6.0,RHOON,NL,15.0,,RHOONSCHEVEER,6,6179764,4.0,2.0,3.0,,24,nan,nan,nan,,,RHOONSCHEVEER,15.0,4.0,6179764,5,5,5,5,5.1,1000,Other
1229,51.88303,4.427077,0.0,,,2.0,,NL,35.0,,TETRUMA 3,8,233261,4.0,25.0,4.0,,25,nan,nan,nan,,,TETRUMA 3,35.0,4.0,233261,5,5,5,5,5.1,1000,Other
1230,51.88087,4.23223,104.0,342.0,342.0,2.0,AMSTERDAM,NL,190.0,,LINDOS,7,233260,11.0,178.0,6.0,,61,nan,nan,nan,,,LINDOS,190.0,11.0,233260,5,5,5,5,5.1,1000,Other
1231,51.91821,4.491848,0.0,0.0,0.0,35.0,ROTTERDAM,NL,38.0,,SHIVA,7,246716,5.0,29.0,1.0,,-999,nan,nan,nan,,,SHIVA,38.0,5.0,246716,5,5,5,5,5.1,1000,Other
1232,51.90239,4.469597,0.0,230.0,68.0,1.0,ROTTERDAM,LV,64.0,1.0,GERDA,7,352318,10.0,54.0,8.0,1260.0,9,nan,nan,nan,General Cargo,Cargo,GERDA,64.0,10.0,352318,5,5,5,5,5.1,1000,Other
1233,51.91191,4.570179,0.0,,,2.0,DELFZIJL,NL,11.0,,ATHOS,3,5868886,3.0,5.0,1.0,,-999,nan,nan,nan,,,ATHOS,11.0,3.0,5868886,5,5,5,5,5.1,1000,Other
1234,51.90772,4.585233,0.0,,,1.0,B000000,NL,69.0,,BAS ANNE,7,3806178,8.0,50.0,4.0,,61,nan,nan,nan,,,BAS ANNE,69.0,8.0,3806178,5,5,5,5,5.1,1000,Other
1235,51.90231,4.558087,0.0,297.0,297.0,3.0,CLASS B,NL,12.0,,SAPHIRA,9,5894971,4.0,6.0,2.0,,-999,nan,nan,nan,,,SAPHIRA,12.0,4.0,5894971,5,5,5,5,5.1,1000,Other
1236,51.87182,4.311697,0.0,158.0,158.0,4.0,DELFZIJL,NL,110.0,,DA VINCI,8,236247,11.0,94.0,4.0,3440.0,25,nan,nan,nan,,,DA VINCI,110.0,11.0,236247,5,5,5,5,5.1,1000,Other
1237,51.88261,4.278898,0.0,,74.0,7.0,WORMS,NL,110.0,0.0,BRANDINI,8,252660,12.0,110.0,6.0,,25,nan,nan,nan,,,BRANDINI,110.0,12.0,252660,5,5,5,5,5.1,1000,Other
1238,51.98046,4.380215,0.0,,0.0,5.0,,NL,51.0,,JANNY,7,5507424,6.0,41.0,1.0,,61,nan,nan,nan,,,JANNY,51.0,6.0,5507424,5,5,5,5,5.1,1000,Other
1239,51.88489,4.40508,0.0,0.0,0.0,6.0,EINDPUNT,NL,135.0,,INNUENDO,7,242872,11.0,120.0,6.0,6390.0,61,nan,nan,nan,,,INNUENDO,135.0,11.0,242872,5,5,5,5,5.1,1000,Other
1240,51.84287,4.423306,0.0,,,1266.0,CLASS B,NL,13.0,,BRABANDER,9,5482705,8.0,5.0,4.0,,-999,nan,nan,nan,,,BRABANDER,13.0,8.0,5482705,5,5,5,5,5.1,1000,Other
1241,51.91434,4.578115,0.0,,39.0,2.0,REES,NL,110.0,,INCONSTANT,7,4229345,11.0,100.0,7.0,,61,nan,nan,nan,,,INCONSTANT,110.0,11.0,4229345,5,5,5,5,5.1,1000,Other
1242,51.87919,4.417252,0.0,166.0,289.0,5.0,NLRTM,NL,134.0,0.0,ENERGIZER,7,256720,21.0,124.0,8.0,9500.0,11,nan,nan,nan,Container,Container,ENERGIZER,134.0,21.0,256720,5,5,5,5,5.1,1000,Other
