stations,iteration1,iteration2,iteration3,iteration4,iteration5,iteration6,iteration7,iteration8,iteration9,iteration10
"('Station Bijlmer ArenA', 'Wibautstraat')",,,,,,,,,,
"('Station Bijlmer ArenA', 'Station Zuid')",118.0,125.0,130.0,108.0,102.0,117.0,117.0,136.0,137.0,110.0
"('Station Bijlmer ArenA', 'Station Lelylaan')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Duivendrecht')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Ganzenhoef')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Holendrecht')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station RAI')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Sloterdijk')",,,,,,,,,,
"('Station Diemen-Zuid', 'Strandvliet')",,,,,,,,,,
"('Station Diemen-Zuid', 'Van Baerlestraat')",,,,,,,,,,
"('Station Diemen-Zuid', 'Van der Madeweg')",26.0,21.0,32.0,23.0,31.0,27.0,27.0,29.0,27.0,14.0
"('Station Diemen-Zuid', 'Venserpolder')",,,,,,,,,,
"('Station Diemen-Zuid', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station Diemen-Zuid', 'Victorieplein')",,,,,,,,,,
"('Station Diemen-Zuid', 'Vijzelgracht')",,,,,,,,,,
"('Station Diemen-Zuid', 'VU medisch centrum')",,,,,,,,,,
"('Station Diemen-Zuid', 'Waalstraat')",,,,,,,,,,
"('Station Diemen-Zuid', 'Waterlooplein')",,,,,,,,,,
"('Station Diemen-Zuid', 'Weesperplein')",,,,,,,,,,
"('Station Diemen-Zuid', 'Wibautstraat')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Zuid')",,,,,,,,,,
"('Station Diemen-Zuid', 'Station Lelylaan')",,,,,,,,,,
"('Station Duivendrecht', 'Station Ganzenhoef')",,,,,,,,,,
"('Station Duivendrecht', 'Station Holendrecht')",,,,,,,,,,
"('Station Duivendrecht', 'Station RAI')",,,,,,,,,,
"('Station Duivendrecht', 'Station Sloterdijk')",,,,,,,,,,
"('Station Duivendrecht', 'Strandvliet')",,,,,,,,,,
"('Station Duivendrecht', 'Van Baerlestraat')",,,,,,,,,,
"('Station Duivendrecht', 'Van der Madeweg')",9.0,9.0,14.0,15.0,3.0,9.0,8.0,10.0,9.0,11.0
"('Station Duivendrecht', 'Venserpolder')",,,,,,,,,,
"('Station Duivendrecht', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station Duivendrecht', 'Victorieplein')",,,,,,,,,,
"('Station Duivendrecht', 'Vijzelgracht')",,,,,,,,,,
"('Station Duivendrecht', 'VU medisch centrum')",,,,,,,,,,
"('Station Duivendrecht', 'Waalstraat')",,,,,,,,,,
"('Station Duivendrecht', 'Waterlooplein')",,,,,,,,,,
"('Station Duivendrecht', 'Weesperplein')",,,,,,,,,,
"('Station Duivendrecht', 'Wibautstraat')",,,,,,,,,,
"('Station Duivendrecht', 'Station Zuid')",17.0,17.0,18.0,16.0,13.0,28.0,24.0,24.0,16.0,22.0
"('Station Duivendrecht', 'Station Lelylaan')",,,,,,,,,,
"('Station Ganzenhoef', 'Station Holendrecht')",,,,,,,,,,
"('Station Ganzenhoef', 'Station RAI')",,,,,,,,,,
"('Station Ganzenhoef', 'Station Sloterdijk')",,,,,,,,,,
"('Station Ganzenhoef', 'Strandvliet')",,,,,,,,,,
"('Station Ganzenhoef', 'Van Baerlestraat')",,,,,,,,,,
"('Station Ganzenhoef', 'Van der Madeweg')",,,,,,,,,,
"('Station Ganzenhoef', 'Venserpolder')",,,,,,,,,,
"('Station Ganzenhoef', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station Ganzenhoef', 'Victorieplein')",,,,,,,,,,
"('Station Ganzenhoef', 'Vijzelgracht')",,,,,,,,,,
"('Station Ganzenhoef', 'VU medisch centrum')",,,,,,,,,,
"('Station Ganzenhoef', 'Waalstraat')",,,,,,,,,,
"('Station Ganzenhoef', 'Waterlooplein')",,,,,,,,,,
"('Station Ganzenhoef', 'Weesperplein')",,,,,,,,,,
"('Station Ganzenhoef', 'Wibautstraat')",,,,,,,,,,
"('Station Ganzenhoef', 'Station Zuid')",,,,,,,,,,
"('Station Ganzenhoef', 'Station Lelylaan')",,,,,,,,,,
"('Station Holendrecht', 'Station RAI')",,,,,,,,,,
"('Station Holendrecht', 'Station Sloterdijk')",,,,,,,,,,
"('Station Holendrecht', 'Strandvliet')",,,,,,,,,,
"('Station Holendrecht', 'Van Baerlestraat')",,,,,,,,,,
"('Station Holendrecht', 'Van der Madeweg')",28.0,37.0,14.0,43.0,16.0,19.0,30.0,21.0,25.0,23.0
"('Station Holendrecht', 'Venserpolder')",,,,,,,,,,
"('Station Holendrecht', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station Holendrecht', 'Victorieplein')",,,,,,,,,,
"('Station Holendrecht', 'Vijzelgracht')",,,,,,,,,,
"('Station Holendrecht', 'VU medisch centrum')",,,,,,,,,,
"('Station Holendrecht', 'Waalstraat')",,,,,,,,,,
"('Station Holendrecht', 'Waterlooplein')",,,,,,,,,,
"('Station Holendrecht', 'Weesperplein')",,,,,,,,,,
"('Station Holendrecht', 'Wibautstraat')",,,,,,,,,,
"('Station Holendrecht', 'Station Zuid')",39.0,51.0,53.0,53.0,46.0,33.0,55.0,44.0,52.0,38.0
"('Station Holendrecht', 'Station Lelylaan')",,,,,,,,,,
"('Station RAI', 'Station Sloterdijk')",,,,,,,,,,
"('Station RAI', 'Strandvliet')",,,,,,,,,,
"('Station RAI', 'Van Baerlestraat')",,,,,,,,,,
"('Station RAI', 'Van der Madeweg')",19.0,13.0,19.0,19.0,16.0,19.0,16.0,20.0,18.0,12.0
"('Station RAI', 'Venserpolder')",,,,,,,,,,
"('Station RAI', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station RAI', 'Victorieplein')",,,,,,,,,,
"('Station RAI', 'Vijzelgracht')",,,,,,,,,,
"('Station RAI', 'VU medisch centrum')",,,,,,,,,,
"('Station RAI', 'Waalstraat')",,,,,,,,,,
"('Station RAI', 'Waterlooplein')",,,,,,,,,,
"('Station RAI', 'Weesperplein')",,,,,,,,,,
"('Station RAI', 'Wibautstraat')",,,,,,,,,,
"('Station RAI', 'Station Zuid')",37.0,34.0,35.0,40.0,36.0,43.0,31.0,34.0,35.0,40.0
"('Station RAI', 'Station Lelylaan')",,,,,,,,,,
"('Station Sloterdijk', 'Strandvliet')",,,,,,,,,,
"('Station Sloterdijk', 'Van Baerlestraat')",,,,,,,,,,
"('Station Sloterdijk', 'Van der Madeweg')",17.0,13.0,14.0,16.0,20.0,14.0,13.0,18.0,7.0,17.0
"('Station Sloterdijk', 'Venserpolder')",,,,,,,,,,
"('Station Sloterdijk', 'Verrijn Stuartweg')",,,,,,,,,,
"('Station Sloterdijk', 'Victorieplein')",,,,,,,,,,
"('Station Sloterdijk', 'Vijzelgracht')",,,,,,,,,,
"('Station Sloterdijk', 'VU medisch centrum')",,,,,,,,,,
"('Station Sloterdijk', 'Waalstraat')",,,,,,,,,,
"('Station Sloterdijk', 'Waterlooplein')",,,,,,,,,,
"('Station Sloterdijk', 'Weesperplein')",,,,,,,,,,
"('Station Sloterdijk', 'Wibautstraat')",,,,,,,,,,
"('Station Sloterdijk', 'Station Zuid')",14.0,18.0,24.0,29.0,20.0,28.0,20.0,19.0,22.0,24.0
"('Station Sloterdijk', 'Station Lelylaan')",,,,,,,,,,
"('Strandvliet', 'Van Baerlestraat')",,,,,,,,,,
"('Strandvliet', 'Van der Madeweg')",13.0,1.0,6.0,8.0,7.0,10.0,11.0,7.0,5.0,3.0
"('Strandvliet', 'Venserpolder')",,,,,,,,,,
"('Strandvliet', 'Verrijn Stuartweg')",,,,,,,,,,
"('Strandvliet', 'Victorieplein')",,,,,,,,,,
"('Strandvliet', 'Vijzelgracht')",,,,,,,,,,
"('Strandvliet', 'VU medisch centrum')",,,,,,,,,,
"('Strandvliet', 'Waalstraat')",,,,,,,,,,
"('Strandvliet', 'Waterlooplein')",,,,,,,,,,
"('Strandvliet', 'Weesperplein')",,,,,,,,,,
"('Strandvliet', 'Wibautstraat')",,,,,,,,,,
"('Strandvliet', 'Station Zuid')",18.0,22.0,19.0,18.0,21.0,17.0,27.0,17.0,16.0,16.0
"('Strandvliet', 'Station Lelylaan')",,,,,,,,,,
"('Van Baerlestraat', 'Van der Madeweg')",,,,,,,,,,
"('Van Baerlestraat', 'Venserpolder')",,,,,,,,,,
"('Van Baerlestraat', 'Verrijn Stuartweg')",,,,,,,,,,
"('Van Baerlestraat', 'Victorieplein')",,,,,,,,,,
"('Van Baerlestraat', 'Vijzelgracht')",,,,,,,,,,
"('Van Baerlestraat', 'VU medisch centrum')",,,,,,,,,,
"('Van Baerlestraat', 'Waalstraat')",,,,,,,,,,
"('Van Baerlestraat', 'Waterlooplein')",,,,,,,,,,
"('Van Baerlestraat', 'Weesperplein')",,,,,,,,,,
"('Van Baerlestraat', 'Wibautstraat')",,,,,,,,,,
"('Van Baerlestraat', 'Station Zuid')",,,,,,,,,,
"('Van Baerlestraat', 'Station Lelylaan')",,,,,,,,,,
"('Van der Madeweg', 'Venserpolder')",28.0,41.0,34.0,35.0,30.0,26.0,27.0,30.0,40.0,31.0
"('Van der Madeweg', 'Verrijn Stuartweg')",6.0,7.0,4.0,7.0,7.0,3.0,3.0,8.0,7.0,8.0
"('Van der Madeweg', 'Victorieplein')",,,,,,,,,,
"('Van der Madeweg', 'Vijzelgracht')",,,,,,,,,,
"('Van der Madeweg', 'VU medisch centrum')",,,,,,,,,,
"('Van der Madeweg', 'Waalstraat')",,,,,,,,,,
"('Van der Madeweg', 'Waterlooplein')",12.0,23.0,22.0,26.0,19.0,18.0,25.0,14.0,19.0,32.0
"('Van der Madeweg', 'Weesperplein')",25.0,23.0,13.0,26.0,22.0,26.0,18.0,16.0,14.0,24.0
"('Van der Madeweg', 'Wibautstraat')",44.0,38.0,28.0,26.0,39.0,36.0,37.0,40.0,38.0,40.0
"('Van der Madeweg', 'Station Zuid')",89.0,108.0,116.0,100.0,96.0,117.0,105.0,98.0,122.0,118.0
"('Van der Madeweg', 'Station Lelylaan')",12.0,11.0,7.0,12.0,11.0,11.0,6.0,12.0,11.0,8.0
"('Venserpolder', 'Verrijn Stuartweg')",,,,,,,,,,
"('Venserpolder', 'Victorieplein')",,,,,,,,,,
"('Venserpolder', 'Vijzelgracht')",,,,,,,,,,
"('Venserpolder', 'VU medisch centrum')",,,,,,,,,,
"('Venserpolder', 'Waalstraat')",,,,,,,,,,
"('Venserpolder', 'Waterlooplein')",,,,,,,,,,
"('Venserpolder', 'Weesperplein')",,,,,,,,,,
"('Venserpolder', 'Wibautstraat')",,,,,,,,,,
"('Venserpolder', 'Station Zuid')",,,,,,,,,,
"('Venserpolder', 'Station Lelylaan')",,,,,,,,,,
"('Verrijn Stuartweg', 'Victorieplein')",,,,,,,,,,
"('Verrijn Stuartweg', 'Vijzelgracht')",,,,,,,,,,
"('Verrijn Stuartweg', 'VU medisch centrum')",,,,,,,,,,
"('Verrijn Stuartweg', 'Waalstraat')",,,,,,,,,,
"('Verrijn Stuartweg', 'Waterlooplein')",,,,,,,,,,
"('Verrijn Stuartweg', 'Weesperplein')",,,,,,,,,,
"('Verrijn Stuartweg', 'Wibautstraat')",,,,,,,,,,
"('Verrijn Stuartweg', 'Station Zuid')",,,,,,,,,,
"('Verrijn Stuartweg', 'Station Lelylaan')",,,,,,,,,,
"('Victorieplein', 'Vijzelgracht')",,,,,,,,,,
"('Victorieplein', 'VU medisch centrum')",,,,,,,,,,
"('Victorieplein', 'Waalstraat')",,,,,,,,,,
"('Victorieplein', 'Waterlooplein')",,,,,,,,,,
"('Victorieplein', 'Weesperplein')",,,,,,,,,,
"('Victorieplein', 'Wibautstraat')",,,,,,,,,,
"('Victorieplein', 'Station Zuid')",,,,,,,,,,
"('Victorieplein', 'Station Lelylaan')",,,,,,,,,,
"('Vijzelgracht', 'VU medisch centrum')",,,,,,,,,,
"('Vijzelgracht', 'Waalstraat')",,,,,,,,,,
"('Vijzelgracht', 'Waterlooplein')",,,,,,,,,,
"('Vijzelgracht', 'Weesperplein')",,,,,,,,,,
"('Vijzelgracht', 'Wibautstraat')",,,,,,,,,,
"('Vijzelgracht', 'Station Zuid')",48.0,49.0,48.0,50.0,46.0,53.0,55.0,46.0,40.0,53.0
"('Vijzelgracht', 'Station Lelylaan')",,,,,,,,,,
"('VU medisch centrum', 'Waalstraat')",,,,,,,,,,
"('VU medisch centrum', 'Waterlooplein')",,,,,,,,,,
"('VU medisch centrum', 'Weesperplein')",,,,,,,,,,
"('VU medisch centrum', 'Wibautstraat')",,,,,,,,,,
"('VU medisch centrum', 'Station Zuid')",,,,,,,,,,
"('VU medisch centrum', 'Station Lelylaan')",,,,,,,,,,
"('Waalstraat', 'Waterlooplein')",,,,,,,,,,
"('Waalstraat', 'Weesperplein')",,,,,,,,,,
"('Waalstraat', 'Wibautstraat')",,,,,,,,,,
"('Waalstraat', 'Station Zuid')",,,,,,,,,,
"('Waalstraat', 'Station Lelylaan')",,,,,,,,,,
"('Waterlooplein', 'Weesperplein')",,,,,,,,,,
"('Waterlooplein', 'Wibautstraat')",,,,,,,,,,
"('Waterlooplein', 'Station Zuid')",,,,,,,,,,
"('Waterlooplein', 'Station Lelylaan')",,,,,,,,,,
"('Weesperplein', 'Wibautstraat')",,,,,,,,,,
"('Weesperplein', 'Station Zuid')",,,,,,,,,,
"('Weesperplein', 'Station Lelylaan')",,,,,,,,,,
"('Wibautstraat', 'Station Zuid')",,,,,,,,,,
"('Wibautstraat', 'Station Lelylaan')",,,,,,,,,,
"('Station Zuid', 'Station Lelylaan')",30.0,28.0,30.0,21.0,19.0,29.0,28.0,28.0,22.0,25.0
"('Station Zuid', 'Centraal Station')",363.0,315.0,355.0,341.0,322.0,350.0,340.0,347.0,338.0,316.0
"('Station Zuid', 'Station Duivendrecht')",22.0,17.0,22.0,26.0,19.0,18.0,25.0,21.0,21.0,23.0
"('Van der Madeweg', 'Kraaienneststation')",66.0,67.0,62.0,73.0,63.0,66.0,64.0,80.0,75.0,67.0
"('Van der Madeweg', 'Station Duivendrecht')",23.0,17.0,33.0,25.0,19.0,41.0,25.0,40.0,35.0,26.0
"('De Pijp', 'Centraal Station')",143.0,100.0,121.0,112.0,111.0,131.0,119.0,131.0,125.0,119.0
"('Koningsplein', 'De Pijp')",21.0,18.0,32.0,25.0,17.0,21.0,24.0,30.0,25.0,23.0
"('De Pijp', 'Dam')",15.0,13.0,20.0,18.0,16.0,9.0,16.0,17.0,19.0,17.0
"('Europaplein', 'De Pijp')",12.0,3.0,5.0,8.0,9.0,7.0,8.0,6.0,6.0,3.0
"('Station Zuid', 'De Pijp')",138.0,132.0,146.0,136.0,124.0,132.0,131.0,163.0,133.0,120.0
"('Station Sloterdijk', 'Amstelveenseweg')",17.0,23.0,16.0,9.0,21.0,18.0,19.0,21.0,26.0,18.0
"('Rokin', 'Centraal Station')",138.0,134.0,112.0,141.0,114.0,139.0,127.0,120.0,124.0,119.0
"('Station Zuid', 'Bullewijk')",42.0,35.0,26.0,24.0,38.0,28.0,34.0,48.0,36.0,32.0
"('Van der Madeweg', 'Station RAI')",9.0,16.0,15.0,14.0,7.0,15.0,14.0,14.0,13.0,14.0
"('Wibautstraat', 'Van der Madeweg')",19.0,26.0,17.0,19.0,28.0,26.0,24.0,22.0,23.0,18.0
"('Noorderpark', 'Centraal Station')",28.0,23.0,30.0,29.0,25.0,20.0,23.0,23.0,24.0,33.0
"('Van der Madeweg', 'Burg.de Vlugtlaan')",8.0,10.0,10.0,5.0,7.0,10.0,4.0,8.0,5.0,13.0
"('Station Zuid', 'Rokin')",56.0,55.0,65.0,52.0,74.0,67.0,56.0,64.0,56.0,51.0
"('Centraal Station', 'Amstelstation')",83.0,72.0,84.0,85.0,79.0,92.0,88.0,89.0,82.0,89.0
"('Rokin', 'De Pijp')",74.0,76.0,75.0,48.0,60.0,54.0,79.0,54.0,58.0,63.0
"('Leidseplein', 'Centraal Station')",6.0,1.0,3.0,5.0,8.0,5.0,6.0,3.0,1.0,3.0
"('Station Zuid', 'Noord')",93.0,94.0,98.0,94.0,89.0,98.0,92.0,88.0,118.0,113.0
"('Station Zuid', 'Van der Madeweg')",196.0,185.0,185.0,181.0,214.0,199.0,203.0,213.0,164.0,214.0
"('Koningsplein', 'Dam')",7.0,6.0,5.0,6.0,8.0,5.0,2.0,5.0,10.0,6.0
"('Station Zuid', 'Amstelveenseweg')",57.0,39.0,52.0,35.0,49.0,47.0,49.0,48.0,34.0,38.0
"('Leidseplein', 'De Pijp')",39.0,57.0,54.0,52.0,66.0,42.0,55.0,48.0,56.0,56.0
"('Van der Madeweg', 'Station Bijlmer ArenA')",107.0,102.0,79.0,121.0,99.0,99.0,104.0,106.0,111.0,116.0
"('Nieuwmarkt', 'Amstelstation')",4.0,6.0,5.0,5.0,7.0,6.0,5.0,7.0,8.0,10.0
"('Noorderpark', 'De Pijp')",13.0,10.0,10.0,13.0,7.0,13.0,17.0,16.0,11.0,18.0
"('Station Zuid', 'Station Bijlmer ArenA')",87.0,105.0,82.0,78.0,104.0,71.0,76.0,100.0,77.0,66.0
"('Van der Madeweg', 'Gaasperplas')",25.0,27.0,37.0,33.0,32.0,31.0,34.0,26.0,19.0,28.0
"('Station Zuid', 'Noorderpark')",36.0,45.0,31.0,40.0,29.0,45.0,36.0,34.0,43.0,38.0
"('Marie Heinekenplein', 'Amstelveenseweg')",5.0,6.0,7.0,6.0,8.0,8.0,10.0,5.0,4.0,9.0
"('Noord', 'De Pijp')",15.0,15.0,11.0,12.0,23.0,12.0,16.0,13.0,14.0,18.0
"('De Pijp', 'Amstelstation')",90.0,89.0,96.0,72.0,102.0,96.0,91.0,101.0,113.0,113.0
"('Waterlooplein', 'Centraal Station')",57.0,44.0,45.0,46.0,39.0,48.0,53.0,44.0,50.0,39.0
"('Weesperplein', 'Centraal Station')",47.0,44.0,33.0,33.0,46.0,48.0,56.0,61.0,40.0,49.0
"('Station Lelylaan', 'Van der Madeweg')",7.0,7.0,8.0,10.0,11.0,2.0,8.0,10.0,11.0,7.0
"('Van der Madeweg', 'Station Diemen-Zuid')",53.0,39.0,42.0,52.0,51.0,48.0,44.0,57.0,38.0,43.0
"('Roelof Hartplein', 'De Pijp')",33.0,26.0,27.0,18.0,20.0,19.0,20.0,21.0,22.0,21.0
"('Station Zuid', 'Station Holendrecht')",24.0,22.0,17.0,28.0,18.0,11.0,26.0,28.0,35.0,21.0
"('Vijzelgracht', 'De Pijp')",29.0,19.0,32.0,33.0,23.0,21.0,25.0,31.0,37.0,20.0
"('Marie Heinekenplein', 'Centraal Station')",4.0,4.0,2.0,5.0,5.0,6.0,6.0,3.0,3.0,4.0
"('Van der Madeweg', 'Spaklerweg')",9.0,21.0,17.0,15.0,11.0,15.0,17.0,18.0,13.0,13.0
"('Van der Madeweg', 'Heemstedestraat')",8.0,5.0,6.0,9.0,12.0,7.0,10.0,4.0,5.0,5.0
"('Station Zuid', 'Gein')",19.0,20.0,23.0,18.0,21.0,22.0,31.0,23.0,17.0,21.0
"('Victorieplein', 'De Pijp')",5.0,8.0,4.0,10.0,6.0,9.0,3.0,6.0,3.0,6.0
"('Wibautstraat', 'Centraal Station')",39.0,25.0,37.0,30.0,30.0,28.0,28.0,32.0,29.0,26.0
"('Waterlooplein', 'Van der Madeweg')",22.0,37.0,32.0,25.0,26.0,24.0,30.0,32.0,30.0,32.0
"('Marie Heinekenplein', 'De Pijp')",24.0,11.0,20.0,17.0,19.0,11.0,25.0,19.0,19.0,16.0
"('Van der Madeweg', 'Amstelstation')",79.0,47.0,65.0,61.0,73.0,83.0,73.0,67.0,67.0,78.0
"('Vijzelgracht', 'Centraal Station')",55.0,45.0,57.0,59.0,57.0,55.0,52.0,60.0,52.0,54.0
"('De Pijp', 'Amstelveenseweg')",39.0,31.0,26.0,29.0,47.0,37.0,29.0,49.0,39.0,30.0
"('Station Zuid', 'Station RAI')",20.0,27.0,19.0,20.0,19.0,19.0,19.0,16.0,15.0,23.0
"('Station Zuid', 'Overamstel')",9.0,9.0,9.0,15.0,9.0,22.0,10.0,7.0,9.0,14.0
"('Venserpolder', 'Van der Madeweg')",11.0,16.0,12.0,22.0,10.0,14.0,17.0,17.0,17.0,11.0
"('Station Zuid', 'Henk Sneevlietweg')",18.0,23.0,20.0,22.0,27.0,16.0,22.0,17.0,23.0,24.0
"('Station Zuid', 'Vijzelgracht')",30.0,34.0,37.0,47.0,42.0,35.0,22.0,39.0,35.0,27.0
"('Station Zuid', 'Postjesweg')",15.0,11.0,23.0,24.0,16.0,9.0,14.0,19.0,24.0,21.0
"('Spui', 'Centraal Station')",6.0,13.0,9.0,8.0,8.0,5.0,6.0,6.0,11.0,11.0
"('Van der Madeweg', 'Strandvliet')",35.0,21.0,33.0,26.0,33.0,30.0,24.0,28.0,32.0,33.0
"('Weesperplein', 'Amstelstation')",16.0,23.0,24.0,37.0,16.0,23.0,34.0,31.0,30.0,29.0
"('Station Bijlmer ArenA', 'Amstelveenseweg')",10.0,8.0,11.0,5.0,15.0,12.0,13.0,13.0,9.0,10.0
"('Weesperplein', 'Van der Madeweg')",51.0,42.0,37.0,37.0,55.0,46.0,35.0,45.0,45.0,53.0
"('Station Zuid', 'Heemstedestraat')",13.0,11.0,19.0,11.0,9.0,16.0,20.0,16.0,10.0,15.0
"('Van der Madeweg', 'Nieuwmarkt')",21.0,23.0,17.0,18.0,21.0,17.0,13.0,11.0,16.0,21.0
"('Burg.de Vlugtlaan', 'Amstelveenseweg')",7.0,4.0,9.0,4.0,2.0,5.0,3.0,5.0,1.0,1.0
"('Nieuwmarkt', 'Centraal Station')",48.0,51.0,51.0,54.0,51.0,47.0,62.0,46.0,50.0,43.0
"('Waterlooplein', 'Amstelstation')",13.0,16.0,16.0,15.0,11.0,15.0,9.0,12.0,21.0,12.0
"('Europaplein', 'Centraal Station')",25.0,27.0,14.0,27.0,23.0,24.0,30.0,29.0,31.0,24.0
"('Van der Madeweg', 'Bullewijk')",50.0,46.0,36.0,46.0,45.0,42.0,40.0,37.0,48.0,50.0
"('Van der Madeweg', 'Gein')",33.0,24.0,22.0,37.0,26.0,23.0,25.0,25.0,37.0,31.0
"('Noord', 'Centraal Station')",36.0,28.0,33.0,46.0,38.0,46.0,23.0,43.0,36.0,40.0
"('Van der Madeweg', 'Reigersbos')",41.0,37.0,42.0,42.0,49.0,38.0,38.0,35.0,40.0,36.0
"('Spaklerweg', 'Centraal Station')",9.0,8.0,2.0,5.0,16.0,9.0,6.0,14.0,9.0,6.0
"('Nieuwezijds Kolk', 'De Pijp')",5.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,5.0
"('Venserpolder', 'Amstelstation')",5.0,13.0,6.0,13.0,4.0,11.0,10.0,5.0,9.0,13.0
"('Station Lelylaan', 'Amstelveenseweg')",12.0,7.0,7.0,21.0,5.0,14.0,9.0,7.0,9.0,15.0
"('Station Zuid', 'Jan v.Galenstraat')",32.0,25.0,16.0,22.0,28.0,22.0,23.0,25.0,17.0,25.0
"('Gerrit v.d. Veenstraat', 'De Pijp')",3.0,,3.0,6.0,,2.0,4.0,3.0,5.0,2.0
"('Venserpolder', 'Centraal Station')",14.0,9.0,9.0,7.0,11.0,7.0,4.0,5.0,15.0,10.0
"('Nieuwezijds Kolk', 'Amstelstation')",3.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0
"('Dam', 'Amstelveenseweg')",39.0,47.0,45.0,43.0,51.0,57.0,51.0,42.0,54.0,49.0
"('Nieuwezijds Kolk', 'Dam')",8.0,3.0,5.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0
"('Station Zuid', 'Reigersbos')",36.0,35.0,29.0,31.0,36.0,24.0,33.0,32.0,42.0,29.0
"('Kraaienneststation', 'Amstelstation')",4.0,6.0,8.0,11.0,4.0,7.0,6.0,11.0,12.0,16.0
"('Spui', 'De Pijp')",13.0,8.0,15.0,8.0,16.0,10.0,6.0,14.0,13.0,15.0
"('Van der Madeweg', 'Centraal Station')",64.0,58.0,52.0,54.0,65.0,54.0,63.0,58.0,58.0,67.0
"('Rokin', 'Noorderpark')",7.0,6.0,3.0,8.0,8.0,7.0,5.0,7.0,6.0,3.0
"('Olympiaplein', 'Centraal Station')",1.0,,1.0,2.0,,1.0,5.0,,,
"('Rokin', 'Noord')",12.0,14.0,10.0,10.0,13.0,12.0,13.0,22.0,14.0,11.0
"('Kraaienneststation', 'Centraal Station')",16.0,10.0,13.0,17.0,10.0,16.0,18.0,13.0,23.0,14.0
"('Leidseplein', 'Amstelstation')",21.0,23.0,17.0,18.0,23.0,20.0,19.0,15.0,12.0,13.0
"('Station Zuid', 'Strandvliet')",29.0,27.0,26.0,28.0,27.0,22.0,24.0,31.0,28.0,28.0
"('Van der Madeweg', 'Henk Sneevlietweg')",14.0,10.0,6.0,10.0,3.0,9.0,16.0,10.0,5.0,6.0
"('Van der Madeweg', 'Station Holendrecht')",37.0,30.0,38.0,45.0,51.0,33.0,34.0,38.0,31.0,29.0
"('Gaasperplas', 'Amstelstation')",4.0,1.0,2.0,1.0,5.0,6.0,2.0,5.0,1.0,1.0
"('Dam', 'Centraal Station')",52.0,70.0,45.0,51.0,57.0,54.0,58.0,65.0,56.0,64.0
"('De Pijp', 'Cornelis Troostplein')",2.0,1.0,3.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0
"('Roelof Hartplein', 'Amstelstation')",10.0,6.0,10.0,7.0,3.0,8.0,9.0,6.0,5.0,8.0
"('Roelof Hartplein', 'Amstelveenseweg')",37.0,21.0,29.0,25.0,16.0,28.0,39.0,30.0,31.0,31.0
"('Gerrit v.d. Veenstraat', 'Amstelveenseweg')",11.0,2.0,3.0,4.0,2.0,4.0,5.0,1.0,5.0,3.0
"('Spui', 'Dam')",10.0,12.0,10.0,9.0,8.0,7.0,10.0,10.0,11.0,11.0
"('Station Lelylaan', 'Station Zuid')",5.0,15.0,15.0,11.0,12.0,12.0,7.0,10.0,14.0,4.0
"('Rijksmuseum', 'De Pijp')",7.0,17.0,10.0,9.0,7.0,15.0,6.0,19.0,16.0,14.0
"('Station RAI', 'Amstelveenseweg')",4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,3.0
"('Muntplein', 'Amstelveenseweg')",11.0,7.0,10.0,7.0,9.0,13.0,8.0,10.0,10.0,17.0
"('Roelof Hartplein', 'Olympisch stadion')",3.0,3.0,1.0,1.0,,4.0,2.0,3.0,4.0,2.0
"('Rijksmuseum', 'Dam')",2.0,1.0,5.0,1.0,4.0,3.0,1.0,4.0,1.0,
"('Keizersgracht', 'De Pijp')",8.0,1.0,6.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0
"('Rokin', 'Amstelveenseweg')",15.0,22.0,20.0,17.0,21.0,24.0,21.0,16.0,23.0,18.0
"('Station Diemen-Zuid', 'Centraal Station')",15.0,21.0,13.0,16.0,18.0,18.0,13.0,20.0,21.0,19.0
"('Keizersgracht', 'Centraal Station')",11.0,7.0,11.0,7.0,7.0,5.0,7.0,4.0,5.0,3.0
"('Prinsengracht', 'Amstelstation')",2.0,3.0,4.0,6.0,5.0,4.0,8.0,2.0,5.0,4.0
"('Station Zuid', 'Station Sloterdijk')",31.0,49.0,48.0,45.0,29.0,49.0,33.0,38.0,47.0,37.0
"('Vijzelgracht', 'Noorderpark')",4.0,3.0,,,1.0,2.0,1.0,,,3.0
"('Cornelis Troostplein', 'Centraal Station')",1.0,3.0,2.0,,,,1.0,,3.0,
"('De Boelelaan/VU', 'Amstelveenseweg')",9.0,1.0,6.0,6.0,11.0,4.0,6.0,4.0,3.0,3.0
